<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SHFE_PB1_ON,D,20130416,000000,13805,14125,13805,14035,392
SHFE_PB1_ON,D,20130415,000000,14230,14270,14015,14135,156
SHFE_PB1_ON,D,20130412,000000,14405,14450,14380,14420,76
SHFE_PB1_ON,D,20130411,000000,14400,14490,14400,14465,94
SHFE_PB1_ON,D,20130410,000000,14500,14500,14450,14465,62
SHFE_PB1_ON,D,20130409,000000,14500,14500,14415,14460,82
SHFE_PB1_ON,D,20130408,000000,14340,14425,14340,14395,134
SHFE_PB1_ON,D,20130403,000000,14365,14430,14350,14400,206
SHFE_PB1_ON,D,20130402,000000,14390,14390,14315,14350,314
SHFE_PB1_ON,D,20130401,000000,14300,14310,14215,14270,130
SHFE_PB1_ON,D,20130329,000000,14380,14470,14330,14385,378
SHFE_PB1_ON,D,20130328,000000,14460,14480,14430,14445,248
SHFE_PB1_ON,D,20130327,000000,14485,14505,14450,14480,232
SHFE_PB1_ON,D,20130326,000000,14545,14570,14475,14525,174
SHFE_PB1_ON,D,20130325,000000,14540,14595,14530,14565,86
SHFE_PB1_ON,D,20130322,000000,14500,14540,14485,14510,106
SHFE_PB1_ON,D,20130321,000000,14570,14610,14560,14585,88
SHFE_PB1_ON,D,20130320,000000,14490,14550,14490,14520,258
SHFE_PB1_ON,D,20130319,000000,14410,14540,14410,14515,194
SHFE_PB1_ON,D,20130318,000000,14650,14650,14450,14490,302
SHFE_PB1_ON,D,20130315,000000,14820,14820,14705,14745,222
SHFE_PB1_ON,D,20130314,000000,14630,14730,14630,14700,136
SHFE_PB1_ON,D,20130313,000000,14780,14800,14750,14780,110
SHFE_PB1_ON,D,20130312,000000,14765,14770,14715,14735,140
SHFE_PB1_ON,D,20130311,000000,14560,14800,14560,14765,212
SHFE_PB1_ON,D,20130308,000000,14820,14830,14785,14805,144
SHFE_PB1_ON,D,20130307,000000,14755,14865,14710,14795,350
SHFE_PB1_ON,D,20130306,000000,14900,14900,14835,14855,96
SHFE_PB1_ON,D,20130305,000000,15000,15000,14870,14905,196
SHFE_PB1_ON,D,20130304,000000,14965,15000,14880,14935,210
SHFE_PB1_ON,D,20130301,000000,14890,14910,14805,14840,382
SHFE_PB1_ON,D,20130228,000000,15050,15050,14990,15010,148
SHFE_PB1_ON,D,20130227,000000,14970,15095,14840,15030,196
SHFE_PB1_ON,D,20130226,000000,15050,15050,14940,15025,204
SHFE_PB1_ON,D,20130225,000000,14945,15175,14650,15010,196
SHFE_PB1_ON,D,20130222,000000,15090,15115,15030,15085,400
SHFE_PB1_ON,D,20130221,000000,15150,15150,15020,15060,270
SHFE_PB1_ON,D,20130220,000000,15300,15300,15260,15275,164
SHFE_PB1_ON,D,20130219,000000,15320,15355,15275,15305,174
SHFE_PB1_ON,D,20130218,000000,15275,15375,15275,15340,270
SHFE_PB1_ON,D,20130208,000000,15350,15390,15300,15355,40
SHFE_PB1_ON,D,20130207,000000,15400,15400,15260,15305,72
SHFE_PB1_ON,D,20130206,000000,15500,15500,15395,15430,56
SHFE_PB1_ON,D,20130205,000000,15470,15490,15440,15450,218
SHFE_PB1_ON,D,20130204,000000,15600,15600,15515,15550,336
SHFE_PB1_ON,D,20130201,000000,15500,15505,15415,15460,162
SHFE_PB1_ON,D,20130131,000000,15620,15625,15510,15545,304
SHFE_PB1_ON,D,20130130,000000,15295,15390,15295,15350,168
SHFE_PB1_ON,D,20130129,000000,15245,15290,15230,15260,136
SHFE_PB1_ON,D,20130128,000000,15295,15305,15245,15265,70
SHFE_PB1_ON,D,20130125,000000,15250,15505,15225,15300,286
SHFE_PB1_ON,D,20130124,000000,15275,15275,15190,15210,240
SHFE_PB1_ON,D,20130123,000000,15250,15250,15150,15210,184
SHFE_PB1_ON,D,20130122,000000,15200,15300,15190,15215,400
SHFE_PB1_ON,D,20130121,000000,15270,15270,15140,15205,36
SHFE_PB1_ON,D,20130118,000000,15195,15195,15130,15175,70
SHFE_PB1_ON,D,20130117,000000,15130,15130,15035,15090,116
SHFE_PB1_ON,D,20130116,000000,15205,15205,15140,15155,124
SHFE_PB1_ON,D,20130115,000000,15220,15220,15110,15155,270
SHFE_PB1_ON,D,20130114,000000,15260,15300,15240,15255,222
SHFE_PB1_ON,D,20130111,000000,15365,15375,15320,15350,270
SHFE_PB1_ON,D,20130110,000000,15265,15340,15265,15305,86
SHFE_PB1_ON,D,20130109,000000,15260,15270,15255,15260,148
SHFE_PB1_ON,D,20130108,000000,15300,15365,15270,15300,118
SHFE_PB1_ON,D,20130107,000000,15385,15385,15300,15340,258
SHFE_PB1_ON,D,20130104,000000,15690,15690,15370,15400,366
SHFE_PB1_ON,D,20121231,000000,15080,15180,15050,15080,228
